-3.140000, -3.038710, -2.937419, -2.836129, -2.734839, -2.633548, -2.532258, -2.430968, -2.329677, -2.228387, -2.127097, -2.025806, -1.924516, -1.823226, -1.721935, -1.620645, -1.519355, -1.418065, -1.316774, -1.215484, -1.114194, -1.012903, -0.911613, -0.810323, -0.709032, -0.607742, -0.506452, -0.405161, -0.303871, -0.202581, -0.101290, -0.000000, 0.101290, 0.202581, 0.303871, 0.405161, 0.506452, 0.607742, 0.709032, 0.810323, 0.911613, 1.012903, 1.114194, 1.215484, 1.316774, 1.418065, 1.519355, 1.620645, 1.721935, 1.823226, 1.924516, 2.025806, 2.127097, 2.228387, 2.329677, 2.430968, 2.532258, 2.633548, 2.734839, 2.836129, 2.937419, 3.038710, 3.140000
-12.859746, -12.624284, -12.048550, -11.375629, -10.771553, -10.206521, -9.520790, -8.599968, -7.491489, -6.365496, -5.376635, -4.564301, -3.869960, -3.227431, -2.624274, -2.085418, -1.620990, -1.208200, -0.822717, -0.471365, -0.179563, 0.053526, 0.275999, 0.549236, 0.891173, 1.257022, 1.577986, 1.816876, 1.984817, 2.109406, 2.196764, 2.229744, 2.196764, 2.109406, 1.984817, 1.816876, 1.577986, 1.257022, 0.891173, 0.549236, 0.275999, 0.053526, -0.179563, -0.471365, -0.822717, -1.208200, -1.620990, -2.085418, -2.624274, -3.227431, -3.869960, -4.564301, -5.376635, -6.365496, -7.491489, -8.599968, -9.520790, -10.206521, -10.771553, -11.375629, -12.048550, -12.624284, -12.859746
